kaufpreis,baujahr,Wohnung,Haus,fläche_m2,schlafzimmer,badezimmer,parkplätze,garten,stadt,Bevölkerung,Deutschland,Belgien,Luxemburg,Frankreich
550000,1964,0,1,186.0,4,2,3,1,ARLON,30047,0,1,0,0
200000,1964,0,1,170.0,8,1,2,0,COUVIN,14151,0,1,0,0
225000,1965,0,1,125.0,3,1,1,1,AWIRS,2893,0,1,0,0
220000,1965,0,1,211.0,4,1,3,1,GRÂCE-HOLLOGNE,23574,0,1,0,0
245000,1965,1,0,115.0,3,1,2,0,NAMUR,110175,0,1,0,0
165000,1965,0,1,126.0,4,1,7,1,BERTRIX,8164,0,1,0,0
275000,1965,0,1,150.0,3,1,2,0,VILLERS-SUR-LESSE,12555,0,1,0,0
295000,1965,0,1,165.0,5,1,5,0,ATHUS,7757,0,1,0,0
245000,1965,0,1,196.0,4,1,1,0,CHERATTE,4679,0,1,0,0
165000,1966,0,1,143.0,2,1,2,1,AMAY,14231,0,1,0,0
199000,1966,1,0,90.0,2,1,1,0,LIÈGE,195965,0,1,0,0
110000,1966,1,0,62.0,2,1,1,0,SERAING,63968,0,1,0,0
169000,1966,1,0,108.0,3,1,2,1,HODEIGE,5012,0,1,0,0
205000,1967,0,1,90.0,3,1,5,1,SOMME-LEUZE,4656,0,1,0,0
249000,1967,0,1,93.0,2,2,4,0,ROCHEFORT,12609,0,1,0,0
165000,1967,0,1,125.0,2,1,2,1,COUVIN,14151,0,1,0,0
165000,1967,1,0,86.0,2,1,1,0,LIÈGE,195965,0,1,0,0
165000,1967,1,0,86.0,2,1,1,0,LIÈGE,195965,0,1,0,0
179000,1967,0,1,198.0,3,1,4,0,BASTOGNE,16377,0,1,0,0
250000,1967,0,1,215.0,3,1,1,0,NEUFCHÂTEAU,7770,0,1,0,0
299000,1967,0,1,200.0,4,1,1,0,BOUGE,4507,0,1,0,0
165000,1967,0,1,104.0,2,1,3,0,SAIVE,13300,0,1,0,0
299000,1967,0,0,211.0,6,2,1,0,AYWAILLE,12000,0,1,0,0
210000,1968,0,1,124.0,3,1,6,0,LIBIN,5223,0,1,0,0
450000,1968,0,1,180.0,4,2,4,0,BOUGE,4507,0,1,0,0
425000,1968,0,1,160.0,3,1,1,0,HOUSSE,9265,0,1,0,0
245000,1968,0,1,150.0,4,1,1,1,BLÉGNY,13300,0,1,0,0
429000,1968,0,1,250.0,5,1,3,1,JUPILLE-SUR-MEUSE,10784,0,1,0,0
225000,1968,1,0,140.0,2,1,1,0,HUY,21293,0,1,0,0
259000,1968,0,1,200.0,6,1,3,0,SCLAYN,25240,0,1,0,0
265000,1968,0,1,95.0,2,1,5,0,GRAND-MANIL,21964,0,1,0,0
249000,1968,0,1,204.0,3,1,1,0,COMBLAIN-AU-PONT,5384,0,1,0,0
199000,1968,0,1,195.0,5,1,1,0,WAREMME,15437,0,1,0,0
195000,1968,1,0,80.0,2,1,1,1,ARLON,30047,0,1,0,0
219000,1969,0,1,86.0,2,1,7,1,STRÉE-LEZ-HUY,4200,0,1,0,0
340000,1969,0,1,140.0,5,1,1,0,ANGLEUR,10882,0,1,0,0
370000,1969,0,1,200.0,5,1,3,0,LONTZEN,5695,0,1,0,0
269000,1969,0,1,163.0,3,1,2,1,OUPEYE,25297,0,1,0,0
715000,1969,0,1,300.0,4,3,7,0,BEAUFAYS,21012,0,1,0,0
149000,1969,1,0,80.0,2,1,1,0,CHÊNÉE,195965,0,1,0,0
474000,1969,0,1,290.0,4,1,5,0,NANDRIN,5539,0,1,0,0
219000,1970,0,1,140.0,3,1,3,0,STEMBERT,55198,0,1,0,0
169000,1970,0,1,90.0,2,1,1,0,VIRTON,11233,0,1,0,0
349000,1970,0,1,125.0,2,1,4,0,FLÉMALLE-GRANDE,26174,0,1,0,0
575000,1970,0,1,250.0,4,2,4,1,GODINNE,1739,0,1,0,0
495000,1970,0,1,245.0,4,1,2,0,LOUVEIGNÉ,14645,0,1,0,0
999000,1970,0,1,500.0,6,2,15,1,NAMUR,110175,0,1,0,0
190000,1970,0,1,149.0,4,2,7,1,VEDRIN,494325,0,1,0,0
449000,1970,0,1,422.0,9,6,8,0,MALMEDY,12654,0,1,0,0
420000,1970,0,1,188.0,3,1,4,1,RHISNES,9226,0,1,0,0
225000,1970,0,1,89.0,3,1,4,0,HAM-SUR-SAMBRE,19074,0,1,0,0
335000,1970,0,1,193.0,4,2,6,0,CLAVIER,4617,0,1,0,0
285000,1970,0,1,205.0,4,1,1,0,DURBUY,11374,0,1,0,0
250000,1970,0,1,270.0,6,1,2,0,DAVE,1498,0,1,0,0
445000,1970,0,1,200.0,4,1,5,0,NAMUR,110175,0,1,0,0
240000,1970,0,1,116.0,2,1,1,0,VITRIVAL,10449,0,1,0,0
249900,1970,0,1,170.0,2,1,4,1,KEUMIÉE,28211,0,1,0,0
225000,1970,0,1,115.0,3,1,4,1,WAREMME,15437,0,1,0,0
259000,1970,0,1,140.0,3,1,3,0,LA CALAMINE,11061,0,1,0,0
189000,1970,0,1,135.0,3,1,4,0,ANDENNE,27010,0,1,0,0
325000,1970,1,0,115.0,2,1,1,0,LIÈGE,195965,0,1,0,0
195000,1970,0,1,204.0,4,2,1,0,BRESSOUX,12579,0,1,0,0
449000,1971,0,1,300.0,6,2,8,0,LIBRAMONT-CHEVIGNY,11346,0,1,0,0
265000,1971,0,1,90.0,2,1,1,1,LIÈGE,195965,0,1,0,0
169000,1971,1,0,100.0,3,1,1,0,CHÊNÉE,195965,0,1,0,0
250000,1971,0,1,140.0,4,1,1,1,CRUPET,440,0,1,0,0
295000,1971,0,1,124.0,3,1,7,1,SUARLÉE,110939,0,1,0,0
245000,1971,1,0,110.0,3,1,1,0,LIÈGE,195965,0,1,0,0
625000,1971,0,1,164.0,3,1,3,0,ARLON,30047,0,1,0,0
149000,1971,0,1,170.0,3,1,2,1,CHERATTE,4679,0,1,0,0
175000,1971,0,1,170.0,3,1,2,1,CHERATTE,4679,0,1,0,0
110000,1971,0,1,45.0,1,1,1,0,SOMME-LEUZE,4656,0,1,0,0
350000,1972,0,1,120.0,3,1,4,0,JAMBES,19399,0,1,0,0
350000,1972,0,1,223.0,4,1,3,0,SENSENRUTH,5477,0,1,0,0
210000,1972,1,0,130.0,2,1,3,1,AUBANGE,16042,0,1,0,0
350000,1972,0,1,155.0,3,1,4,1,ESNEUX,13049,0,1,0,0
250000,1972,0,1,120.0,3,1,5,1,WAREMME,15437,0,1,0,0
180000,1972,0,1,85.0,4,2,7,1,RIVIÈRE,12117,0,1,0,0
240000,1972,0,1,200.0,3,1,4,1,LIMONT,840,0,1,0,0
209000,1972,0,1,136.0,3,1,2,0,VOTTEM,7464,0,1,0,0
244000,1973,0,1,129.0,4,1,3,0,ANS,27322,0,1,0,0
285000,1973,0,1,132.0,2,1,1,1,WIERDE,1793,0,1,0,0
275000,1973,0,1,125.0,3,1,4,1,HUY,21293,0,1,0,0
179000,1973,1,0,154.0,3,1,3,0,GLONS,8986,0,1,0,0
369000,1973,0,1,302.0,6,1,2,0,VISÉ,17925,0,1,0,0
175000,1974,1,0,102.0,3,1,2,0,AUBEL,4275,0,1,0,0
299000,1974,0,1,150.0,4,2,5,1,BUTGENBACH,5574,0,1,0,0
279000,1974,0,1,126.0,3,1,6,0,SOMME-LEUZE,4656,0,1,0,0
495000,1974,0,1,324.0,5,1,6,1,VISÉ,17925,0,1,0,0
490000,1974,0,1,190.0,3,1,8,0,WÉPION,6538,0,1,0,0
229000,1974,0,1,117.0,2,1,2,0,LIÈGE,195965,0,1,0,0
254000,1974,0,1,115.0,2,1,3,0,MONTZEN,10401,0,1,0,0
215000,1974,0,1,95.0,1,1,1,0,SAINT-MARTIN,8468,0,1,0,0
160000,1974,1,0,100.0,2,1,1,0,THIMISTER,5296,0,1,0,0
175000,1974,1,0,102.0,3,1,2,0,THIMISTER,5296,0,1,0,0
290000,1974,0,1,200.0,5,2,2,0,THIMISTER,5296,0,1,0,0
545000,1974,0,1,221.0,4,2,4,0,ESNEUX,13049,0,1,0,0
195000,1974,1,0,100.0,3,1,1,0,SPA,10543,0,1,0,0
890000,1974,0,1,456.0,7,1,4,0,LAMBERMONT,3227,0,1,0,0
300000,1974,0,1,129.0,2,1,16,0,HAMOIR,3874,0,1,0,0
189000,1974,1,0,85.0,2,1,1,0,WAREMME,15437,0,1,0,0
365000,1974,0,1,200.0,5,1,2,1,JAMBES,19399,0,1,0,0
329000,1974,0,1,155.0,3,1,1,0,PETIT-HALLET,14291,0,1,0,0
320000,1974,0,1,180.0,4,1,3,1,WAREMME,15437,0,1,0,0
545000,1974,0,1,272.0,3,1,16,1,LATINNE,5579,0,1,0,0
225000,1974,0,1,150.0,2,1,5,0,FLORENNES,11410,0,1,0,0
495000,1974,0,1,287.0,5,1,1,0,OUFFET,2797,0,1,0,0
299000,1974,0,1,223.0,3,1,8,1,OUPEYE,25297,0,1,0,0
440000,1975,0,1,255.0,5,1,1,1,ARLON,30047,0,1,0,0
359000,1975,0,1,300.0,4,1,6,0,METTET,12000,0,1,0,0
58000,1975,1,0,52.0,1,1,2,0,HOTTON,6043,0,1,0,0
58000,1975,0,0,52.0,1,1,2,0,HOTTON,6043,0,1,0,0
154900,1975,1,0,84.0,2,1,1,0,ARLON,30047,0,1,0,0
385000,1975,0,1,161.0,4,1,1,0,MESSANCY,8283,0,1,0,0
299500,1975,0,1,200.0,7,1,5,1,HUY,21293,0,1,0,0
155000,1975,0,1,109.0,2,1,1,0,RETINNE,16088,0,1,0,0
255000,1976,0,1,94.0,2,1,8,1,TEMPLOUX,1900,0,1,0,0
495000,1976,0,1,240.0,4,1,5,0,MARTELANGE,1584,0,1,0,0
475000,1976,0,1,245.0,5,2,4,0,VEDRIN,494325,0,1,0,0
495000,1976,0,1,205.0,4,1,4,0,ARLON,30047,0,1,0,0
382000,1976,0,1,280.0,3,1,1,1,JUPRELLE,8405,0,1,0,0
225000,1976,0,1,120.0,2,1,3,0,HOUFFALIZE,4802,0,1,0,0
338000,1976,0,1,354.0,5,2,4,1,LIBRAMONT-CHEVIGNY,11346,0,1,0,0
485000,1976,0,1,170.0,3,2,8,1,BEAUFAYS,21012,0,1,0,0
245000,1976,1,0,90.0,2,1,1,0,LIÈGE,195965,0,1,0,0
209000,1976,0,1,175.0,3,1,3,0,SAINT-NICOLAS,24392,0,1,0,0
170000,1976,1,0,80.0,2,1,1,0,JAMBES,19399,0,1,0,0
179000,1976,1,0,80.0,2,1,1,0,JAMBES,19399,0,1,0,0
105000,1976,1,0,45.0,1,1,1,0,NAMUR,110175,0,1,0,0
236000,1976,0,1,261.0,3,1,2,0,VIELSALM,7897,0,1,0,0
250000,1977,1,0,130.0,3,1,1,0,ARLON,30047,0,1,0,0
980000,1977,0,1,624.0,5,3,16,0,DINANT,13544,0,1,0,0
450000,1977,0,1,234.0,6,1,1,0,MORMONT,2968,0,1,0,0
175000,1977,1,0,90.0,2,1,2,0,LIÈGE,195965,0,1,0,0
189000,1977,1,0,105.0,3,1,6,1,HERMÉE,25297,0,1,0,0
370000,1977,0,1,210.0,5,2,4,1,HOUTAIN-SAINT-SIMÉON,1963,0,1,0,0
150000,1977,1,0,70.0,2,1,1,0,GEMBLOUX,25933,0,1,0,0
189000,1977,1,0,105.0,3,1,6,1,HERMÉE,25297,0,1,0,0
349000,1977,0,1,215.0,4,1,2,0,CIPLET,5579,0,1,0,0
190000,1977,1,0,85.0,2,1,1,0,ARLON,30047,0,1,0,0
430000,1977,0,1,250.0,4,3,4,1,OREYE,3464,0,1,0,0
185000,1977,1,0,110.0,3,1,1,0,VERVIERS,55592,0,1,0,0
235000,1978,0,1,150.0,3,1,2,1,CHERATTE,4679,0,1,0,0
319000,1978,0,1,100.0,3,1,3,1,JUPRELLE,8405,0,1,0,0
150000,1978,1,0,100.0,2,1,1,0,LIÈGE,195965,0,1,0,0
255000,1978,1,0,103.0,3,1,1,0,LIÈGE,195965,0,1,0,0
325000,1978,1,0,146.0,4,1,1,0,NAMUR,110175,0,1,0,0
185000,1978,0,1,135.0,3,3,5,0,EMBOURG,8062,0,1,0,0
289000,1978,0,1,134.0,4,1,6,0,HACCOURT,3851,0,1,0,0
335000,1978,0,1,200.0,5,1,3,1,HORION-HOZÉMONT,1911,0,1,0,0
144900,1978,1,0,90.0,3,1,3,0,SAINT-NICOLAS,24392,0,1,0,0
325000,1978,1,0,165.0,4,1,2,0,NAMUR,110175,0,1,0,0
395000,1978,0,1,457.0,3,2,1,0,HERSTAL,600000,0,1,0,0
360000,1979,0,1,220.0,4,1,2,0,FLAWINNE,4456,0,1,0,0
240000,1979,0,1,157.0,2,1,1,0,BELGRADE,4759,0,1,0,0
320000,1979,0,1,140.0,3,1,4,1,AYENEUX,16235,0,1,0,0
279000,1979,0,1,245.0,3,2,7,1,LOUVEIGNÉ,14645,0,1,0,0
349000,1979,0,1,219.0,3,1,3,1,BOUGE,4507,0,1,0,0
249500,1979,0,1,120.0,3,1,7,0,ENGIS,6206,0,1,0,0
154000,1979,1,0,91.0,2,1,1,0,ANDRIMONT,4359,0,1,0,0
450000,1979,0,1,173.0,5,2,7,1,WAIMES,7376,0,1,0,0
349000,1979,0,1,162.0,4,1,6,1,FRAITURE,400,0,1,0,0
349000,1979,0,1,162.0,4,1,6,1,TINLOT,2747,0,1,0,0
349000,1979,0,1,162.0,4,1,6,1,NANDRIN,5539,0,1,0,0
550000,1979,0,1,230.0,3,2,10,1,LAMBERMONT,3227,0,1,0,0
350000,1980,0,1,220.0,4,1,3,1,MESSANCY,8283,0,1,0,0
450000,1980,0,1,200.0,3,1,4,0,HUCCORGNE,660,0,1,0,0
299000,1980,0,1,249.0,5,1,2,0,HOTTON,6043,0,1,0,0
475000,1980,0,1,210.0,3,2,1,0,DALHEM,6996,0,1,0,0
249000,1980,0,1,212.0,4,2,8,0,AYWAILLE,12000,0,1,0,0
569000,1980,0,1,230.0,5,2,4,0,EMBOURG,8062,0,1,0,0
440000,1980,0,1,150.0,3,2,1,0,ARLON,30047,0,1,0,0
350000,1980,0,1,200.0,3,1,2,1,NAMUR,110175,0,1,0,0
195000,1980,0,1,237.0,4,1,6,1,CHAMPLON,2561,0,1,0,0
395000,1980,0,1,237.0,4,1,6,0,LIÈGE,195965,0,1,0,0
295000,1980,0,1,340.0,11,2,1,0,XHORIS,1450,0,1,0,0
290000,1981,0,1,143.0,5,1,10,1,VIELSALM,7897,0,1,0,0
229000,1981,0,1,210.0,2,1,2,0,GRÂCE-HOLLOGNE,23574,0,1,0,0
349000,1981,0,1,245.0,5,2,5,1,TINTIGNY,4200,0,1,0,0
299000,1981,0,1,130.0,4,1,3,1,HERMALLE-SOUS-ARGENTEAU,23581,0,1,0,0
249000,1982,0,1,120.0,3,1,1,1,ROTHEUX-RIMIÈRE,9798,0,1,0,0
399000,1982,0,1,232.0,5,1,8,1,DINANT,13544,0,1,0,0
299000,1982,0,1,158.0,4,1,2,0,SAIVE,13300,0,1,0,0
200000,1982,0,1,130.0,4,1,1,1,VIRTON,11233,0,1,0,0
195000,1982,0,1,95.0,4,3,2,1,SAINT-VITH,9169,0,1,0,0
365000,1983,0,1,170.0,4,2,3,1,HERMÉE,25297,0,1,0,0
349000,1983,0,1,170.0,4,1,2,1,CINEY,16439,0,1,0,0
99500,1983,0,1,65.0,3,1,10,1,SOMME-LEUZE,4656,0,1,0,0
550000,1983,0,1,480.0,5,1,8,1,WAREMME,15437,0,1,0,0
550000,1983,0,1,480.0,5,1,8,1,LIGNEY,8226,0,1,0,0
379000,1983,0,1,427.0,3,1,4,1,HERSTAL,600000,0,1,0,0
199000,1984,0,1,184.0,4,1,4,0,PALISEUL,5393,0,1,0,0
290000,1984,0,1,171.0,4,2,4,1,HERBEUMONT,1536,0,1,0,0
399000,1985,0,1,193.0,4,1,1,1,AUBEL,4275,0,1,0,0
265000,1985,0,1,142.0,3,2,2,1,LONCIN,3105,0,1,0,0
239000,1985,0,1,180.0,4,1,5,0,COUTHUIN,5277,0,1,0,0
375000,1985,0,1,201.0,4,2,1,1,MEIX-LE-TIGE,730,0,1,0,0
149000,1985,1,0,85.0,2,1,1,0,STEMBERT,55198,0,1,0,0
209000,1985,0,1,160.0,4,1,4,0,TENNEVILLE,2561,0,1,0,0
66105,1985,0,1,28.0,1,1,1,0,VIELSALM,7897,0,1,0,0
280000,1986,0,1,190.0,4,1,3,1,DURBUY,11374,0,1,0,0
450000,1986,0,1,168.0,4,1,2,0,METZERT,531,0,1,0,0
169000,1986,0,1,152.0,6,1,2,0,VIELSALM,7897,0,1,0,0
395000,1986,0,1,285.0,4,2,10,0,MAFFE,254,0,1,0,0
650000,1987,0,1,205.0,5,2,2,1,AUBANGE,16042,0,1,0,0
615000,1987,0,1,250.0,4,1,11,1,MILMORT,39958,0,1,0,0
259000,1987,1,0,112.0,3,1,1,1,HUY,21293,0,1,0,0
215000,1987,0,1,126.0,2,1,2,0,STEMBERT,55198,0,1,0,0
300000,1987,0,1,163.0,3,1,6,0,SOUMAGNE,16888,0,1,0,0
545000,1987,0,1,279.0,5,1,1,0,ARLON,30047,0,1,0,0
299000,1987,0,1,270.0,3,2,4,1,SOUMAGNE,16888,0,1,0,0
300000,1987,0,1,163.0,3,1,6,0,SOUMAGNE,16888,0,1,0,0
220000,1988,0,1,125.0,3,1,2,1,HAM-SUR-SAMBRE,19074,0,1,0,0
265000,1988,0,1,143.0,5,1,1,0,PALISEUL,5393,0,1,0,0
349000,1989,0,1,360.0,4,2,6,1,BEAUFAYS,21012,0,1,0,0
549000,1989,0,1,310.0,7,2,2,0,LIBRAMONT-CHEVIGNY,11346,0,1,0,0
375000,1990,0,1,210.0,2,1,6,1,BURDINNE,3236,0,1,0,0
359000,1990,0,1,215.0,3,1,4,0,FIZE-FONTAINE,6051,0,1,0,0
649000,1990,0,1,350.0,4,3,10,1,LOUVEIGNÉ,14645,0,1,0,0
229000,1990,0,1,93.0,3,1,3,0,GRÂCE-HOLLOGNE,23574,0,1,0,0
169000,1990,0,1,70.0,2,1,3,0,VIRTON,11233,0,1,0,0
1250000,1990,0,1,437.0,10,6,4,0,WÉPION,6538,0,1,0,0
650000,1990,0,1,445.0,3,1,4,0,JAMBES,19399,0,1,0,0
430000,1991,0,1,202.0,4,1,5,0,MEUX,1851,0,1,0,0
390000,1991,0,1,202.0,4,1,5,0,LA BRUYÈRE,9226,0,1,0,0
95000,1991,0,1,64.0,2,1,1,0,SPRIMONT,14645,0,1,0,0
380000,1992,0,1,232.0,5,1,6,0,MEIX-DEVANT-VIRTON,2812,0,1,0,0
219000,1992,1,0,110.0,3,1,1,0,LIÈGE,195965,0,1,0,0
295000,1992,0,1,300.0,5,2,2,1,FAUVILLERS,2071,0,1,0,0
398500,1992,0,1,177.36,3,1,1,1,TINTIGNY,4200,0,1,0,0
360000,1992,0,1,176.0,5,1,3,0,PETIT-RECHAIN,55198,0,1,0,0
795000,1992,0,1,594.0,10,7,12,0,STOUMONT,3104,0,1,0,0
349000,1992,0,1,214.0,4,1,1,0,BERTRIX,8164,0,1,0,0
599000,1992,0,1,582.0,7,2,8,1,MARCHE-EN-FAMENNE,17455,0,1,0,0
109000,1992,0,1,132.0,2,1,1,0,FLÉMALLE,25140,0,1,0,0
475000,1993,0,1,210.0,4,3,4,1,VILLERS-SAINT-SIMÉON,8405,0,1,0,0
490000,1993,0,1,285.0,3,1,4,1,HEUSY,55198,0,1,0,0
249000,1993,0,0,110.0,3,2,4,0,JAMBES,19399,0,1,0,0
389000,1993,0,1,200.0,4,1,5,1,TROOZ,8172,0,1,0,0
245000,1993,0,1,114.0,2,1,3,0,HOGNE,758,0,1,0,0
460000,1993,0,1,190.0,4,1,3,1,SAUVENIÈRE,21946,0,1,0,0
328000,1993,0,1,170.0,3,1,2,1,NEUVILLE-EN-CONDROZ,9798,0,1,0,0
360000,1993,0,1,250.0,7,2,3,1,MICHEROUX,15894,0,1,0,0
210000,1994,0,1,143.0,3,1,6,1,DAVE,1498,0,1,0,0
315000,1994,0,1,165.0,5,2,4,0,AISCHE-EN-REFAIL,1106,0,1,0,0
269000,1994,0,1,230.0,3,1,1,1,GRÂCE-HOLLOGNE,23574,0,1,0,0
343000,1994,0,1,120.0,3,1,4,1,TROOZ,8172,0,1,0,0
545000,1994,0,1,230.0,4,1,5,0,CIERGNON,67,0,1,0,0
285000,1994,0,1,125.0,2,1,4,0,VILLERS-LE-BOUILLET,6600,0,1,0,0
1250000,1994,0,1,280.0,3,2,6,0,BEAUFAYS,21012,0,1,0,0
349000,1994,0,1,180.0,4,1,3,1,CHERATTE,4679,0,1,0,0
420000,1994,0,1,215.0,4,2,6,0,DALHEM,6996,0,1,0,0
395000,1994,0,1,192.0,3,1,1,0,BOVESSE,896,0,1,0,0
359000,1994,0,1,224.0,4,1,5,0,NANDRIN,5539,0,1,0,0
185000,1994,1,0,80.0,2,1,1,0,OUGRÉE,64270,0,1,0,0
144000,1995,1,0,81.0,2,1,1,0,LIÈGE,195965,0,1,0,0
350000,1995,0,1,205.0,4,1,1,1,HEINSTERT,4802,0,1,0,0
140000,1995,1,0,65.0,2,1,3,0,LIÈGE,195965,0,1,0,0
130000,1995,0,1,110.0,3,1,2,0,DURBUY,11374,0,1,0,0
674000,1995,0,1,510.0,5,2,10,0,HACCOURT,3851,0,1,0,0
399000,1995,0,1,185.0,4,1,2,0,NANINNE,110939,0,1,0,0
725000,1995,0,1,320.0,4,3,6,1,HERVE,17598,0,1,0,0
725000,1995,0,1,320.0,4,3,3,1,CÉREXHE-HEUSEUX,1173,0,1,0,0
150000,1995,1,0,75.0,2,1,1,0,OLNE,4035,0,1,0,0
325000,1995,0,1,160.0,5,1,3,0,HERSTAL,600000,0,1,0,0
389000,1995,0,1,210.0,5,1,9,1,XHENDREMAEL,1595,0,1,0,0
389000,1995,0,1,188.0,3,3,4,0,LONTZEN,5695,0,1,0,0
135000,1995,1,0,65.0,2,1,2,1,JUPILLE-SUR-MEUSE,10784,0,1,0,0
450000,1995,0,1,320.0,3,1,8,0,HASTIÈRE-LAVAUX,5230,0,1,0,0
229000,1996,1,0,91.0,2,1,2,0,MARCHE-EN-FAMENNE,17455,0,1,0,0
555000,1996,0,1,430.0,6,2,8,1,HUY,21293,0,1,0,0
349000,1996,0,1,118.0,3,1,6,1,BEEZ,110939,0,1,0,0
225000,1996,1,0,70.0,2,1,1,0,EUPEN,20026,0,1,0,0
320000,1996,0,1,120.0,2,1,6,0,LA REID,11571,0,1,0,0
230000,1996,1,0,117.0,3,1,2,0,EGHEZÉE,15169,0,1,0,0
419000,1997,0,1,200.0,4,2,1,1,WARDIN,2515,0,1,0,0
435000,1997,0,1,200.0,3,3,3,1,WARDIN,2515,0,1,0,0
379000,1997,0,1,180.0,4,1,5,1,SPRIMONT,14645,0,1,0,0
310000,1997,0,1,165.0,3,1,6,1,THEUX,12025,0,1,0,0
379000,1997,0,1,180.0,4,1,5,1,LOUVEIGNÉ,14645,0,1,0,0
465000,1997,0,1,160.0,3,1,6,1,ROCOURT,197355,0,1,0,0
299000,1997,0,1,190.0,4,1,5,1,CHÊNÉE,195965,0,1,0,0
295000,1997,0,1,106.0,3,1,2,1,REMICOURT,5012,0,1,0,0
359000,1997,0,1,194.0,5,1,5,0,MALMEDY,12654,0,1,0,0
325000,1997,0,1,150.0,3,1,3,1,MEUX,1851,0,1,0,0
335000,1997,0,1,117.0,2,1,4,0,BEYNE-HEUSAY,11711,0,1,0,0
335000,1997,0,1,117.0,2,1,4,0,BEYNE-HEUSAY,11711,0,1,0,0
835000,1997,0,1,550.0,8,4,8,0,BASTOGNE,16377,0,1,0,0
180000,1997,1,0,120.0,2,1,1,0,LA CALAMINE,11061,0,1,0,0
430000,1997,0,1,179.0,4,1,4,0,LOYERS,1352,0,1,0,0
495000,1998,0,1,185.0,3,1,2,0,HENRI-CHAPELLE,9920,0,1,0,0
310000,1998,0,1,246.0,3,1,5,1,BASTOGNE,16377,0,1,0,0
695000,1998,0,1,270.0,5,1,4,1,BERLOZ,2781,0,1,0,0
695000,1998,0,1,270.0,5,1,4,1,BERLOZ,2781,0,1,0,0
585000,1998,0,1,180.0,5,1,2,0,BUZENOL,5389,0,1,0,0
375000,1998,0,1,130.0,3,1,3,1,VOTTEM,7464,0,1,0,0
270000,1998,0,1,183.0,5,1,1,0,CORNIMONT,3307,0,1,0,0
350000,1998,0,1,145.0,3,1,8,0,BOIS-DE-VILLERS,1720,0,1,0,0
730000,1998,0,1,510.0,10,4,10,1,NAMUR,110175,0,1,0,0
164500,1999,1,0,75.0,1,1,3,0,HUY,21293,0,1,0,0
345000,1999,0,1,198.0,4,2,1,0,PROFONDEVILLE,12117,0,1,0,0
335000,1999,0,1,160.0,3,2,4,1,HERSTAL,600000,0,1,0,0
395000,1999,0,1,223.0,4,1,5,0,LES WALEFFES,3468,0,1,0,0
145000,1999,0,1,100.0,2,2,2,0,HEURE,629,0,1,0,0
359000,1999,0,1,165.0,3,1,5,1,BONCELLES,64270,0,1,0,0
470000,1999,0,1,270.0,5,2,2,0,GEMBLOUX,25933,0,1,0,0
385000,1999,0,1,250.0,4,1,6,1,VIERSET-BARSE,3722,0,1,0,0
470000,1999,0,1,270.0,5,2,2,0,TONGRINNE,8226,0,1,0,0
275000,1999,0,1,165.0,4,1,1,0,CORBION,5427,0,1,0,0
240000,2000,1,0,80.0,2,1,1,0,EGHEZÉE,15169,0,1,0,0
875000,2000,0,1,600.0,6,2,7,0,SILENRIEUX,4927,0,1,0,0
399000,2000,0,1,180.0,5,2,5,0,LOUVEIGNÉ,14645,0,1,0,0
439000,2000,0,1,289.0,4,1,3,0,OUPEYE,25297,0,1,0,0
439000,2000,0,1,289.0,4,1,3,0,HERSTAL,600000,0,1,0,0
330000,2000,0,1,180.0,3,2,4,0,HANNUT,16676,0,1,0,0
400000,2000,0,1,200.0,4,2,8,1,TROGNÉE,14291,0,1,0,0
475000,2000,0,1,300.0,5,1,6,1,NEUVILLE-EN-CONDROZ,9798,0,1,0,0
335000,2000,0,1,195.0,4,1,4,0,HANNUT,16676,0,1,0,0
265000,2000,0,1,170.0,2,1,2,0,ANS,27322,0,1,0,0
275000,2000,0,1,130.0,3,1,1,1,BOIS-DE-VILLERS,1720,0,1,0,0
400000,2000,0,1,226.0,5,2,8,1,EREZÉE,3228,0,1,0,0
570000,2000,0,1,157.0,3,1,1,0,HEINSTERT,4802,0,1,0,0
449000,2000,0,1,275.0,5,2,2,0,HERSTAL,600000,0,1,0,0
340000,2000,0,1,140.0,3,1,1,0,LATOUR,2389,0,1,0,0
369000,2001,0,1,260.0,4,1,2,1,SAINT-GEORGES-SUR-MEUSE,7000,0,1,0,0
310000,2001,0,1,140.0,3,1,3,1,FLÉMALLE-GRANDE,26174,0,1,0,0
345000,2001,0,1,180.0,3,1,4,1,ROTHEUX-RIMIÈRE,9798,0,1,0,0
625000,2001,0,1,328.0,6,4,10,0,JALHAY,8590,0,1,0,0
360000,2001,0,1,203.0,4,2,8,1,JUPILLE-SUR-MEUSE,10784,0,1,0,0
298000,2001,1,0,132.0,3,1,1,0,JALHAY,8590,0,1,0,0
290000,2002,0,1,145.0,4,2,3,1,FAIMES,3955,0,1,0,0
220000,2002,0,1,144.0,3,1,2,0,VIVY,5477,0,1,0,0
190000,2002,0,0,110.0,3,1,1,0,WAREMME,15437,0,1,0,0
420000,2002,1,0,125.0,3,1,2,0,BEAUFAYS,21012,0,1,0,0
449000,2002,0,1,275.0,4,1,3,1,JUPRELLE,8405,0,1,0,0
219900,2002,1,0,86.0,2,1,1,0,JAMBES,19399,0,1,0,0
425000,2002,0,1,315.0,3,1,2,1,HOGNOUL,8696,0,1,0,0
699000,2002,0,1,300.0,4,2,2,0,ARLON,30047,0,1,0,0
