kaufpreis,baujahr,Wohnung,Haus,fläche_m2,schlafzimmer,badezimmer,parkplätze,garten,stadt,Bevölkerung,Deutschland,Belgien,Luxemburg,Frankreich
530000,2018,1,0,55.0,1,1,1,1,KAYL,8982,0,0,1,0
2290000,2018,0,1,232.0,4,3,2,1,STEINSEL,4400,0,0,1,0
1290000,2018,0,1,271.0,4,1,8,1,LIPPERSCHEID,294,0,0,1,0
1235000,2018,0,1,200.0,4,1,4,1,BISSEN,3216,0,0,1,0
795000,2018,1,0,70.08,2,1,1,0,ITZIG,2005,0,0,1,0
850000,2018,1,0,115.0,2,2,2,0,KEISPELT,769,0,0,1,0
1249000,2018,1,0,114.16,3,2,2,1,KEISPELT,769,0,0,1,0
890000,2018,1,0,130.0,3,2,1,1,TÉTANGE,3000,0,0,1,0
799000,2018,0,1,180.0,6,2,1,0,GROSBOUS,1111,0,0,1,0
975000,2018,0,1,235.0,4,2,1,1,HOSCHEID,418,0,0,1,0
865000,2018,0,1,185.0,4,2,1,1,MARNACH,759,0,0,1,0
1695000,2018,0,1,220.0,5,5,4,1,FRISANGE,2878,0,0,1,0
1450000,2018,0,1,196.0,4,3,5,1,GREIVELDANGE,934,0,0,1,0
1276000,2018,1,0,130.0,2,1,1,0,LUXEMBOURG-BONNEVOIE,12734,0,0,1,0
715000,2018,1,0,80.0,2,1,2,0,KEISPELT,769,0,0,1,0
1090000,2018,1,0,94.0,2,1,1,0,STRASSEN,5900,0,0,1,0
2450000,2018,0,1,261.0,6,4,2,1,MOUTFORT,1306,0,0,1,0
689000,2018,1,0,70.0,2,1,2,0,SCHIFFLANGE,10300,0,0,1,0
995000,2018,0,1,180.0,4,2,2,0,HOBSCHEID,3400,0,0,1,0
652000,2018,1,0,90.24,3,1,1,0,GREVENMACHER,4969,0,0,1,0
465299,2018,1,0,104.6,3,1,1,0,CLERVAUX,1791,0,0,1,0
1095000,2018,0,1,234.85,4,1,2,1,SCHUTTRANGE,3258,0,0,1,0
1190000,2018,0,1,227.2,4,1,2,1,SCHUTTRANGE,3258,0,0,1,0
1180000,2018,0,1,227.2,4,1,2,1,SCHUTTRANGE,3258,0,0,1,0
1165000,2018,0,1,210.9,4,1,1,1,SCHUTTRANGE,3258,0,0,1,0
846592,2019,1,0,140.0,2,1,2,1,LORENTZWEILER,2973,0,0,1,0
1495000,2019,1,0,100.0,2,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
1332407,2019,1,0,196.84,4,2,2,0,MAMER,9185,0,0,1,0
1188404,2019,1,0,122.64,3,1,1,1,LUXEMBOURG-ROLLINGERGRUND,4500,0,0,1,0
2300000,2019,1,0,164.0,3,2,2,0,LUXEMBOURG-MERL,6264,0,0,1,0
2470000,2019,1,0,171.0,3,2,2,0,LUXEMBOURG-MERL,6264,0,0,1,0
580000,2019,1,0,49.0,1,1,1,1,LUXEMBOURG-HAMM,1470,0,0,1,0
1335000,2019,1,0,105.0,2,1,2,0,HELMDANGE,684,0,0,1,0
1195000,2019,0,1,145.0,3,1,1,1,FINGIG,425,0,0,1,0
1150142,2019,1,0,70.83,2,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
782537,2019,1,0,47.9,1,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1050000,2019,0,1,230.0,4,2,1,1,DIFFERDANGE,25400,0,0,1,0
972257,2019,0,1,233.0,4,2,2,1,BOUR,68,0,0,1,0
747872,2019,0,1,166.0,3,1,3,1,WEISWAMPACH,1152,0,0,1,0
675892,2019,1,0,68.2,1,1,1,0,DIFFERDANGE,25400,0,0,1,0
1495000,2019,0,1,280.0,5,3,1,1,DAHLEM,482,0,0,1,0
856000,2019,1,0,154.0,3,1,2,0,MERTERT,3287,0,0,1,0
1820000,2019,0,1,320.0,5,4,1,0,EHLANGE,405,0,0,1,0
1980000,2019,1,0,120.0,3,2,1,0,LUXEMBOURG-CENTRE,122273,0,0,1,0
1180000,2019,0,1,145.0,3,1,1,1,FINGIG,425,0,0,1,0
990000,2019,0,1,187.0,3,1,4,1,GROSBOUS,1111,0,0,1,0
1895000,2019,0,1,180.0,4,1,3,1,STRASSEN,5900,0,0,1,0
1098000,2019,1,0,172.0,2,1,3,0,ERPELDANGE,2061,0,0,1,0
932826,2019,1,0,82.05,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1330000,2019,0,1,204.0,4,2,1,1,FINGIG,425,0,0,1,0
1482419,2019,1,0,100.13,2,1,2,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1030368,2019,1,0,72.6,1,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
2062143,2019,1,0,130.86,2,1,2,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1384382,2019,1,0,90.83,2,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1070038,2019,1,0,70.43,1,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1100543,2019,1,0,73.02,1,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1538710,2019,1,0,97.35,2,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1672567,2019,1,0,121.83,2,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1920123,2019,1,0,133.0,3,2,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
466469,2019,1,0,119.0,3,1,2,1,WEISWAMPACH,1152,0,0,1,0
1139200,2019,0,1,310.0,5,2,4,1,MICHELBOUCH,163,0,0,1,0
836200,2019,0,1,180.0,3,2,2,1,HOLTZ,227,0,0,1,0
1211088,2019,0,1,241.0,5,2,3,1,MERTERT,3287,0,0,1,0
959638,2019,0,1,241.0,5,2,3,1,MERTERT,3287,0,0,1,0
1005356,2019,0,1,241.0,5,2,3,1,MERTERT,3287,0,0,1,0
972621,2019,0,1,215.0,5,2,3,1,MERTERT,3287,0,0,1,0
954778,2019,0,1,215.0,5,2,3,1,MERTERT,3287,0,0,1,0
899464,2019,0,1,215.0,5,2,3,1,MERTERT,3287,0,0,1,0
1144000,2019,1,0,80.0,2,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1070000,2019,0,1,300.0,3,1,4,1,GROSBOUS,1111,0,0,1,0
859000,2019,1,0,74.0,2,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
1553531,2019,1,0,138.33,3,1,3,0,BRIDEL,2850,0,0,1,0
1111512,2019,1,0,113.53,3,2,2,0,BRIDEL,2850,0,0,1,0
1111512,2019,1,0,113.53,3,2,2,0,BRIDEL,2850,0,0,1,0
1427914,2019,1,0,146.86,4,3,2,1,BRIDEL,2850,0,0,1,0
849000,2019,0,1,300.0,3,1,4,1,GROSBOUS,1111,0,0,1,0
788000,2019,1,0,124.0,3,1,2,0,HOBSCHEID,3400,0,0,1,0
1170000,2019,1,0,116.0,3,1,2,0,HUNSDORF,376,0,0,1,0
1095000,2019,1,0,130.0,2,2,2,1,KEHLEN,6232,0,0,1,0
788000,2019,1,0,130.0,3,1,1,0,HOBSCHEID,3400,0,0,1,0
945677,2019,1,0,121.56,3,2,2,0,BOFFERDANGE,1113,0,0,1,0
715000,2019,1,0,110.0,2,1,2,1,SEPTFONTAINES,812,0,0,1,0
1680000,2019,0,1,157.0,4,1,2,1,ITZIG,2005,0,0,1,0
1179103,2019,0,1,154.0,4,2,1,1,LUXEMBOURG-HAMM,1470,0,0,1,0
1450000,2019,0,1,250.0,5,1,4,1,LORENTZWEILER,2973,0,0,1,0
489000,2019,0,1,175.0,4,2,2,1,SELSCHEID,104,0,0,1,0
540000,2019,1,0,78.0,2,1,1,0,BASCHARAGE,6590,0,0,1,0
788600,2019,0,1,175.0,3,1,1,0,GOSTINGEN,506,0,0,1,0
1297676,2019,0,1,223.0,4,3,2,0,BRIDEL,2850,0,0,1,0
510000,2019,1,0,70.5,2,1,1,0,BASCHARAGE,6590,0,0,1,0
950000,2019,0,1,183.0,3,2,1,0,RODANGE,7370,0,0,1,0
500000,2019,1,0,74.1,2,1,1,0,BASCHARAGE,6590,0,0,1,0
3001033,2019,0,1,347.97,4,4,2,1,BRIDEL,2850,0,0,1,0
665000,2019,1,0,106.9,3,1,1,0,BASCHARAGE,6590,0,0,1,0
925000,2019,0,1,180.0,5,2,2,1,KAYL,8982,0,0,1,0
898000,2019,0,1,241.0,5,2,2,0,NIEDERFEULEN,1605,0,0,1,0
742950,2019,0,1,196.23,3,1,2,0,FEULEN,1369,0,0,1,0
800000,2019,0,1,210.19,4,2,2,1,HESPERANGE,15000,0,0,1,0
1150000,2019,0,1,210.19,4,2,2,1,HESPERANGE,15000,0,0,1,0
563275,2019,1,0,106.19,2,1,1,1,KAYL,8982,0,0,1,0
1150000,2019,0,1,201.57,4,2,2,1,HESPERANGE,15000,0,0,1,0
800000,2019,0,1,201.57,4,2,2,1,HESPERANGE,15000,0,0,1,0
431604,2019,1,0,82.82,2,1,1,0,KAYL,8982,0,0,1,0
534554,2019,1,0,102.58,2,1,1,0,KAYL,8982,0,0,1,0
721165,2019,0,1,172.98,3,1,2,0,FEULEN,1369,0,0,1,0
450000,2019,1,0,89.97,2,1,1,0,FEULEN,1369,0,0,1,0
1200000,2019,0,1,310.0,5,3,2,1,EHLERANGE,971,0,0,1,0
650000,2019,0,1,155.8,4,1,2,0,FEULEN,1369,0,0,1,0
1220793,2019,1,0,105.36,3,1,1,0,LUXEMBOURG-ROLLINGERGRUND,4500,0,0,1,0
1441987,2019,1,0,165.44,4,1,1,0,LUXEMBOURG-ROLLINGERGRUND,4500,0,0,1,0
1626016,2019,1,0,136.91,3,2,1,0,LUXEMBOURG-ROLLINGERGRUND,4500,0,0,1,0
1094012,2019,1,0,105.36,3,1,1,0,LUXEMBOURG-ROLLINGERGRUND,4500,0,0,1,0
672833,2020,1,0,121.0,3,1,2,1,WEMPERHARDT,1493,0,0,1,0
419100,2020,1,0,78.0,2,1,2,1,WEMPERHARDT,1493,0,0,1,0
1008000,2020,1,0,130.03,2,1,1,0,KOPSTAL,4000,0,0,1,0
957000,2020,1,0,118.78,2,1,1,0,KOPSTAL,4000,0,0,1,0
1195000,2020,0,1,324.65,4,2,2,1,FINGIG,425,0,0,1,0
968206,2020,0,1,188.0,3,2,1,1,BASCHARAGE,6590,0,0,1,0
1898424,2020,1,0,182.0,3,2,3,0,FENTANGE,2642,0,0,1,0
2290000,2020,1,0,179.0,3,3,4,0,PONTPIERRE,1000,0,0,1,0
1560000,2020,0,1,211.0,4,3,4,1,LORENTZWEILER,2973,0,0,1,0
1195000,2020,0,1,325.0,4,2,2,1,FINGIG,425,0,0,1,0
1400000,2020,0,1,194.65,4,2,1,1,FINGIG,425,0,0,1,0
920326,2020,1,0,81.28,2,2,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1083069,2020,1,0,102.5,2,1,1,1,LUXEMBOURG-NEUDORF,6400,0,0,1,0
1280000,2020,0,1,365.0,5,2,2,1,FINGIG,425,0,0,1,0
836200,2020,0,1,180.0,3,2,4,1,HOLTZ,227,0,0,1,0
1405550,2020,0,1,240.0,5,2,5,1,BETTANGE-SUR,1247,0,0,1,0
1468800,2020,0,1,230.0,4,2,4,1,BETTANGE-SUR,1247,0,0,1,0
1666855,2020,1,0,179.95,3,2,2,1,BERT,8400,0,0,1,0
721732,2020,1,0,120.0,3,2,2,0,BER,13000,0,0,1,0
1099346,2020,0,1,231.0,4,2,3,1,BOUR,68,0,0,1,0
1620000,2020,0,1,311.78,5,2,1,0,ERPELDANGE,2061,0,0,1,0
551418,2020,1,0,76.49,1,1,1,0,ETTELBRÜCK,8833,0,0,1,0
733390,2020,1,0,98.37,2,1,1,0,ETTELBRÜCK,8833,0,0,1,0
544401,2020,1,0,74.35,1,1,1,0,ETTELBRÜCK,8833,0,0,1,0
783112,2020,1,0,104.22,3,1,1,0,ETTELBRÜCK,8833,0,0,1,0
1855000,2020,1,0,118.73,2,2,1,0,LUXEMBOURG-B,3746,0,0,1,0
661598,2020,1,0,138.0,3,1,2,1,WEMPERHARDT,1493,0,0,1,0
1320000,2020,0,1,180.0,3,1,4,1,REMICH,2883,0,0,1,0
875000,2020,1,0,103.9,2,2,1,0,LORENTZWEILER,2973,0,0,1,0
633874,2020,0,1,134.0,4,2,1,1,WEICHERDANGE,207,0,0,1,0
1776433,2020,1,0,126.5,2,2,1,1,LUXEMBOURG,114303,0,0,1,0
588525,2020,1,0,54.62,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
884570,2020,0,1,258.35,4,1,2,1,PERLÉ,704,0,0,1,0
998000,2020,0,1,200.0,3,1,4,1,CLEMENCY,2105,0,0,1,0
1299280,2020,1,0,127.6,3,3,2,1,BRIDEL,2850,0,0,1,0
802813,2020,1,0,96.89,2,2,1,1,LORENTZWEILER,2973,0,0,1,0
1620000,2020,0,1,311.78,5,3,4,1,ERPELDANGE,2061,0,0,1,0
974000,2020,1,0,104.0,3,1,1,1,MONDERCANGE,7007,0,0,1,0
889000,2020,1,0,105.0,3,1,1,0,MONDERCANGE,7007,0,0,1,0
1185113,2020,1,0,127.0,3,3,2,0,HOLZEM,581,0,0,1,0
893850,2020,1,0,93.0,2,2,2,1,HOLZEM,581,0,0,1,0
1028140,2020,1,0,160.73,3,1,2,0,WASSERBILLIG,2186,0,0,1,0
598833,2020,1,0,97.59,1,1,1,0,WASSERBILLIG,2186,0,0,1,0
348130,2020,1,0,61.65,1,1,1,0,WILTZ,4567,0,0,1,0
1550000,2020,0,1,165.0,4,1,1,1,BERT,8400,0,0,1,0
1550000,2020,0,1,165.0,4,1,1,1,BERT,8400,0,0,1,0
1850000,2020,0,1,214.0,6,1,1,1,BERT,8400,0,0,1,0
2038320,2020,1,0,127.4,3,3,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
766245,2020,1,0,65.22,2,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1825000,2020,0,1,237.0,5,3,1,1,BERT,8400,0,0,1,0
1006796,2020,1,0,89.17,3,2,1,0,BERT,8400,0,0,1,0
1825000,2020,0,1,250.83,6,3,1,1,BERT,8400,0,0,1,0
633633,2020,1,0,49.81,1,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
983479,2020,1,0,85.93,2,2,1,0,BERT,8400,0,0,1,0
1600000,2020,0,1,186.0,4,2,1,1,DUDELANGE,20400,0,0,1,0
1600000,2020,0,1,186.0,4,2,1,1,DUDELANGE,20400,0,0,1,0
1050000,2020,0,1,165.0,4,2,2,1,SCHIEREN,2039,0,0,1,0
990000,2020,0,1,187.0,4,3,2,1,GROSBOUS,1111,0,0,1,0
1405550,2020,0,1,200.0,5,2,4,0,BETTANGE-SUR,1247,0,0,1,0
642254,2020,1,0,98.12,2,1,1,0,CLEMENCY,2105,0,0,1,0
1223300,2020,1,0,80.62,2,1,2,0,BERT,8400,0,0,1,0
953163,2020,1,0,99.0,3,1,1,0,SENNINGE,623,0,0,1,0
976612,2020,0,1,213.0,3,2,2,1,BOUR,68,0,0,1,0
950909,2020,1,0,102.0,3,1,2,0,JUNGLINSTER,3254,0,0,1,0
636107,2020,1,0,97.67,2,1,1,0,CLEMENCY,2105,0,0,1,0
840000,2020,1,0,123.0,3,1,2,0,BASCHARAGE,6590,0,0,1,0
762485,2020,1,0,100.97,3,1,2,0,NOSPELT,1122,0,0,1,0
840524,2020,0,1,240.42,4,1,2,1,RAMBROUCH,4480,0,0,1,0
695560,2020,0,1,129.0,3,1,1,0,WILWERDANGE,371,0,0,1,0
652262,2020,1,0,121.0,3,1,2,1,WEMPERHARDT,1493,0,0,1,0
611978,2020,1,0,110.0,3,1,2,1,WEMPERHARDT,1493,0,0,1,0
605599,2020,1,0,119.0,2,1,2,1,WEMPERHARDT,1493,0,0,1,0
583387,2020,1,0,118.0,3,1,2,1,WEMPERHARDT,1493,0,0,1,0
531662,2020,1,0,93.0,2,1,2,1,WEMPERHARDT,1493,0,0,1,0
526040,2020,1,0,110.0,3,1,2,1,WEMPERHARDT,1493,0,0,1,0
514037,2020,1,0,84.0,2,1,2,1,WEMPERHARDT,1493,0,0,1,0
507451,2020,1,0,94.0,2,1,2,1,WEMPERHARDT,1493,0,0,1,0
439434,2020,1,0,93.0,2,1,2,1,WEMPERHARDT,1493,0,0,1,0
408677,2020,1,0,84.0,2,1,2,1,WEMPERHARDT,1493,0,0,1,0
383358,2020,1,0,78.0,2,1,2,1,WEMPERHARDT,1493,0,0,1,0
589381,2020,0,1,133.14,3,1,1,1,WEISWAMPACH,1152,0,0,1,0
931500,2020,0,1,216.0,3,1,4,1,BASTENDORF,721,0,0,1,0
1240000,2020,0,1,180.0,3,1,4,1,REMICH,2883,0,0,1,0
1260000,2020,0,1,180.0,3,1,4,1,REMICH,2883,0,0,1,0
1495000,2020,0,1,288.0,5,3,1,1,DAHLEM,482,0,0,1,0
945000,2020,0,1,172.0,4,2,2,1,MEDERNACH,2594,0,0,1,0
890000,2020,0,1,176.0,4,2,2,1,MEDERNACH,2594,0,0,1,0
887000,2020,0,1,172.0,4,2,2,1,MEDERNACH,2594,0,0,1,0
1400000,2020,0,1,280.0,5,3,1,1,DAHLEM,482,0,0,1,0
1400000,2020,0,1,290.0,5,3,1,1,DAHLEM,482,0,0,1,0
1350000,2020,0,1,280.0,5,3,1,1,DAHLEM,482,0,0,1,0
952954,2020,1,0,73.0,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1400000,2020,0,1,171.95,4,2,1,1,DUDELANGE,20400,0,0,1,0
1300000,2020,0,1,154.6,4,2,1,1,DUDELANGE,20400,0,0,1,0
483298,2020,1,0,111.0,2,1,2,0,USELDANGE,1301,0,0,1,0
575129,2020,1,0,97.0,2,1,2,1,USELDANGE,1301,0,0,1,0
453989,2020,1,0,74.0,1,1,2,0,USELDANGE,1301,0,0,1,0
541815,2020,1,0,94.0,2,1,2,0,USELDANGE,1301,0,0,1,0
2190000,2020,0,1,335.0,5,4,2,1,BE,13357,0,0,1,0
920676,2020,1,0,94.0,3,2,1,1,SANDWEILER,2577,0,0,1,0
1776433,2020,1,0,126.5,2,2,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1110370,2020,0,1,230.0,6,3,4,1,GREVENKNAPP,251,0,0,1,0
1097650,2020,0,1,230.0,6,3,3,1,GREVENKNAPP,251,0,0,1,0
1197216,2020,1,0,91.11,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1270864,2020,1,0,96.49,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1635529,2020,0,1,254.0,4,2,2,1,LUXEMBOURG-KIRC,6238,0,0,1,0
1595000,2020,0,1,251.0,4,2,2,1,LUXEMBOURG-KIRC,6238,0,0,1,0
825000,2020,1,0,126.0,2,1,1,0,DUDELANGE,20400,0,0,1,0
660216,2020,1,0,86.92,2,2,1,0,ETTELBRÜCK,8833,0,0,1,0
660216,2020,1,0,90.98,3,2,1,0,ETTELBRÜCK,8833,0,0,1,0
599226,2020,1,0,77.48,2,2,1,0,ETTELBRÜCK,8833,0,0,1,0
726289,2020,1,0,78.21,2,1,1,0,ETTELBRÜCK,8833,0,0,1,0
568731,2020,1,0,66.3,1,1,1,0,ETTELBRÜCK,8833,0,0,1,0
766949,2020,1,0,112.88,3,2,2,0,ETTELBRÜCK,8833,0,0,1,0
1482850,2020,0,1,220.0,5,1,1,1,SCHOUWEILER,1071,0,0,1,0
1308850,2020,0,1,220.0,5,1,1,1,SCHOUWEILER,1071,0,0,1,0
1091100,2020,1,0,137.76,3,2,1,0,MONDERCANGE,7007,0,0,1,0
1158631,2020,1,0,156.84,3,2,1,0,MONDERCANGE,7007,0,0,1,0
1111427,2020,1,0,144.78,3,2,1,0,MONDERCANGE,7007,0,0,1,0
892121,2020,1,0,113.33,3,2,1,0,MONDERCANGE,7007,0,0,1,0
680330,2020,1,0,85.41,2,1,1,0,MONDERCANGE,7007,0,0,1,0
722315,2020,1,0,90.32,2,1,1,0,MONDERCANGE,7007,0,0,1,0
990000,2020,1,0,105.0,3,1,2,0,SOLEUVRE,5471,0,0,1,0
1370000,2020,1,0,84.0,2,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
1350000,2020,0,1,170.0,3,1,4,0,FLAXWEILER,2148,0,0,1,0
1250000,2020,0,1,152.0,3,1,4,0,FLAXWEILER,2148,0,0,1,0
752460,2020,1,0,69.89,2,2,1,0,LUXEMBOURG,114303,0,0,1,0
571424,2020,1,0,36.36,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
587288,2020,1,0,37.53,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
794838,2020,1,0,77.26,2,2,1,0,LUXEMBOURG,114303,0,0,1,0
594559,2020,1,0,55.18,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
730868,2020,1,0,71.41,2,2,1,0,LUXEMBOURG,114303,0,0,1,0
464866,2020,1,0,38.11,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
479137,2020,1,0,39.28,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
794838,2020,1,0,77.26,2,2,1,0,LUXEMBOURG,114303,0,0,1,0
653509,2020,1,0,63.34,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
653199,2020,1,0,63.31,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
739892,2020,1,0,71.52,2,2,1,0,LUXEMBOURG,114303,0,0,1,0
460992,2020,1,0,38.11,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
475145,2020,1,0,39.28,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
830705,2020,1,0,80.54,2,2,1,0,LUXEMBOURG,114303,0,0,1,0
677139,2020,1,0,63.33,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
659287,2020,1,0,61.77,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
805557,2020,1,0,71.78,2,2,1,0,LUXEMBOURG,114303,0,0,1,0
756577,2020,1,0,47.96,1,1,1,0,LUXEMBOURG,114303,0,0,1,0
998000,2020,0,1,200.0,3,1,4,1,BASCHARAGE,6590,0,0,1,0
821808,2020,0,1,233.64,4,1,2,1,PERLÉ,704,0,0,1,0
821808,2020,0,1,233.64,4,1,2,1,RAMBROUCH,4480,0,0,1,0
828366,2020,0,1,239.73,4,1,2,1,PERLÉ,704,0,0,1,0
828366,2020,0,1,239.73,4,1,2,1,RAMBROUCH,4480,0,0,1,0
840524,2020,0,1,240.42,4,1,2,1,PERLÉ,704,0,0,1,0
1151136,2020,1,0,110.3,3,2,2,1,BRIDEL,2850,0,0,1,0
882940,2020,1,0,82.73,2,1,2,1,BRIDEL,2850,0,0,1,0
812312,2020,1,0,85.26,2,1,2,1,BRIDEL,2850,0,0,1,0
676618,2020,1,0,64.93,1,1,1,1,BRIDEL,2850,0,0,1,0
739000,2020,0,1,230.0,5,4,1,1,WILTZ,4567,0,0,1,0
1147000,2020,0,1,170.0,4,3,1,0,ELVANGE,644,0,0,1,0
921060,2020,1,0,90.0,2,2,2,1,HOLZEM,581,0,0,1,0
1131592,2020,1,0,121.0,3,3,2,0,HOLZEM,581,0,0,1,0
1185113,2020,1,0,127.0,3,3,2,0,HOLZEM,581,0,0,1,0
921060,2020,1,0,90.0,2,2,2,1,HOLZEM,581,0,0,1,0
1299415,2020,1,0,104.31,2,1,2,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1752839,2020,1,0,127.55,3,1,2,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
957000,2020,1,0,118.78,2,1,1,0,KOPSTAL,4000,0,0,1,0
1008000,2020,1,0,130.03,2,1,1,0,KOPSTAL,4000,0,0,1,0
1175000,2020,1,0,134.0,3,1,1,0,ITZIG,2005,0,0,1,0
1099800,2020,0,1,203.0,4,3,2,1,OBE,374,0,0,1,0
1304150,2020,0,1,210.0,4,2,3,1,OBE,374,0,0,1,0
769332,2020,1,0,115.37,2,1,1,0,WASSERBILLIG,2186,0,0,1,0
1776062,2020,0,1,189.61,4,3,3,1,DIPPACH,3189,0,0,1,0
1776062,2020,0,1,189.61,4,2,3,1,DIPPACH,3189,0,0,1,0
1174897,2020,0,1,129.99,3,2,2,1,DIPPACH,3189,0,0,1,0
1550000,2020,0,1,187.0,3,2,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
1009453,2020,1,0,86.15,2,2,1,0,BERT,8400,0,0,1,0
1820000,2020,0,1,237.84,6,3,1,1,BERT,8400,0,0,1,0
1310000,2020,0,1,204.0,4,2,1,1,FINGIG,425,0,0,1,0
1325000,2020,0,1,178.59,4,2,1,1,FINGIG,425,0,0,1,0
1375000,2020,0,1,174.31,3,1,1,1,FINGIG,425,0,0,1,0
1006708,2020,1,0,85.93,2,2,1,0,BERT,8400,0,0,1,0
753410,2020,1,0,58.87,2,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
2307991,2020,1,0,135.59,4,3,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1850000,2020,0,1,215.0,5,3,1,1,BERT,8400,0,0,1,0
1771431,2020,1,0,112.58,3,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1821786,2020,1,0,115.83,3,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1557940,2020,1,0,81.47,2,2,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1128669,2020,1,0,84.51,3,2,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
808014,2020,1,0,53.27,1,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
778364,2020,1,0,54.94,1,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
749466,2020,1,0,52.99,1,1,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
2161044,2020,1,0,141.33,3,3,1,0,BERT,8400,0,0,1,0
2161044,2020,1,0,141.33,3,2,2,0,BERT,8400,0,0,1,0
982160,2020,1,0,85.81,2,2,1,0,BERT,8400,0,0,1,0
1019962,2020,1,0,85.81,2,2,1,1,BERT,8400,0,0,1,0
2161044,2020,1,0,141.33,3,3,2,0,BERT,8400,0,0,1,0
979851,2020,1,0,85.6,2,2,1,0,BERT,8400,0,0,1,0
1019962,2020,1,0,85.81,2,2,1,1,BERT,8400,0,0,1,0
3527035,2020,1,0,209.84,5,5,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
1919095,2020,1,0,116.4,3,2,1,0,LUXEMBOURG-GASPERICH,7607,0,0,1,0
560188,2020,1,0,137.0,3,2,1,0,BEA,13357,0,0,1,0
810000,2020,1,0,140.0,3,2,1,0,CANACH,1496,0,0,1,0
985660,2020,1,0,140.0,3,1,1,1,DUDELANGE,20400,0,0,1,0
2499000,2020,1,0,181.06,3,3,2,0,PONTPIERRE,1000,0,0,1,0
1223293,2020,0,1,135.0,4,2,2,0,GOSSELDANGE,644,0,0,1,0
912487,2020,1,0,116.0,3,2,2,0,PÉTANGE,18200,0,0,1,0
857993,2020,1,0,118.0,3,2,2,0,PÉTANGE,18200,0,0,1,0
871864,2020,1,0,123.0,3,2,2,0,PÉTANGE,18200,0,0,1,0
882022,2020,1,0,127.0,3,2,2,0,PÉTANGE,18200,0,0,1,0
912487,2020,1,0,115.7,3,2,2,0,PÉTANGE,18200,0,0,1,0
868520,2020,1,0,114.36,3,2,1,0,PÉTANGE,18200,0,0,1,0
857993,2020,1,0,117.76,2,2,2,0,PÉTANGE,18200,0,0,1,0
871864,2020,1,0,123.27,3,2,2,0,PÉTANGE,18200,0,0,1,0
882022,2020,1,0,127.32,3,2,2,0,PÉTANGE,18200,0,0,1,0
771505,2020,1,0,88.0,2,1,2,1,OETRANGE,781,0,0,1,0
